DropDescription	DropID	DropProb	DropLevel	ItemID	ItemName	ItemCount	ItemBind	price				
	505	1		30011022	凌空爆击（冷却）	1				1	121	技能纹章
	505	1		30010921	冲击波（伤害）	1				1	121	技能纹章
	505	1		30011021	凌空爆击（伤害）	1				1	121	技能纹章
	505	1		30211522	巨型炸弹（冷却）	1				21	121	技能纹章
	505	1		30212422	台风（冷却）	1				21	121	技能纹章
	505	1		30212022	践踏（冷却）	1				21	121	技能纹章
	505	1		30212122	杀戮盛宴（冷却）	1				21	121	技能纹章
	505	1		30212222	旋转冲击（冷却）	1				21	121	技能纹章
	505	1		30212322	旋风（冷却）	1				21	121	技能纹章
	505	1		30211622	飞行冲击（冷却）	1				21	121	技能纹章
	505	1		30211722	惩戒波（冷却）	1				21	121	技能纹章
	505	1		30211822	范围炸弹（冷却）	1				21	121	技能纹章
	505	1		30211922	滚动攻击（冷却）	1				21	121	技能纹章
	505	1		30212822	高地人（冷却）	1				21	121	技能纹章
	505	1		30213022	铁布衫（冷却）	1				21	121	技能纹章
	505	1		30211521	巨型炸弹（伤害）	1				21	121	技能纹章
	505	1		30212421	台风（伤害）	1				21	121	技能纹章
	505	1		30212021	践踏（伤害）	1				21	121	技能纹章
	505	1		30212121	杀戮盛宴（伤害）	1				21	121	技能纹章
	505	1		30212221	旋转冲击（伤害）	1				21	121	技能纹章
	505	1		30212321	旋风（伤害）	1				21	121	技能纹章
	505	1		30211621	飞行冲击（伤害）	1				21	121	技能纹章
	505	1		30211721	惩戒波（伤害）	1				21	121	技能纹章
	505	1		30211821	范围炸弹（伤害）	1				21	121	技能纹章
	505	1		30211921	滚动攻击（伤害）	1				21	121	技能纹章
	505	1		31213722	冲锋怒吼（冷却）	1				121	121	技能纹章
	505	1		31213122	大漩涡怒吼（冷却）	1				121	121	技能纹章
	505	1		31213121	大漩涡怒吼（伤害）	1				121	121	技能纹章
	506	1		30010922	冲击波（冷却）	1				1	221	技能纹章
	506	1		30011022	凌空爆击（冷却）	1				1	221	技能纹章
	506	1		30010921	冲击波（伤害）	1				1	221	技能纹章
	506	1		30011021	凌空爆击（伤害）	1				1	221	技能纹章
	506	1		30211522	巨型炸弹（冷却）	1				21	221	技能纹章
	506	1		30212422	台风（冷却）	1				21	221	技能纹章
	506	1		30212022	践踏（冷却）	1				21	221	技能纹章
	506	1		30212122	杀戮盛宴（冷却）	1				21	221	技能纹章
	506	1		30212222	旋转冲击（冷却）	1				21	221	技能纹章
	506	1		30212322	旋风（冷却）	1				21	221	技能纹章
	506	1		30211622	飞行冲击（冷却）	1				21	221	技能纹章
	506	1		30211722	惩戒波（冷却）	1				21	221	技能纹章
	506	1		30211822	范围炸弹（冷却）	1				21	221	技能纹章
	506	1		30211922	滚动攻击（冷却）	1				21	221	技能纹章
	506	1		30212822	高地人（冷却）	1				21	221	技能纹章
	506	1		30213022	铁布衫（冷却）	1				21	221	技能纹章
	506	1		30211521	巨型炸弹（伤害）	1				21	221	技能纹章
	506	1		30212421	台风（伤害）	1				21	221	技能纹章
	506	1		30212021	践踏（伤害）	1				21	221	技能纹章
	506	1		30212121	杀戮盛宴（伤害）	1				21	221	技能纹章
	506	1		30212221	旋转冲击（伤害）	1				21	221	技能纹章
	506	1		30212321	旋风（伤害）	1				21	221	技能纹章
	506	1		30211621	飞行冲击（伤害）	1				21	221	技能纹章
	506	1		30211721	惩戒波（伤害）	1				21	221	技能纹章
	506	1		30211821	范围炸弹（伤害）	1				21	221	技能纹章
	506	1		30211921	滚动攻击（伤害）	1				21	221	技能纹章
	506	1		32214022	连骨撞击（冷却）	1				221	221	技能纹章
	506	1		32214021	连骨撞击（伤害）	1				221	221	技能纹章
	507	1		30029422	踢射（冷却）	1				2	2	技能纹章
	507	1		30029522	多段射击（冷却）	1				2	2	技能纹章
	507	1		30029421	踢射（伤害）	1				2	2	技能纹章
	507	1		30029521	多段射击（伤害）	1				2	2	技能纹章
	508	1		30029422	踢射（冷却）	1				2	12	技能纹章
	508	1		30029522	多段射击（冷却）	1				2	12	技能纹章
	508	1		30029421	踢射（伤害）	1				2	12	技能纹章
	508	1		30029521	多段射击（伤害）	1				2	12	技能纹章
	508	1		30130022	迅矢连射（冷却）	1				12	12	技能纹章
	508	1		30130922	箭术革命（冷却）	1				12	12	技能纹章
	508	1		30130122	聚能射击（冷却）	1				12	12	技能纹章
	508	1		30130222	飞空连射（冷却）	1				12	12	技能纹章
	508	1		30130322	包围（冷却）	1				12	12	技能纹章
	508	1		30130422	箭雨风暴（冷却）	1				12	12	技能纹章
	508	1		30130522	集中射击（冷却）	1				12	12	技能纹章
	508	1		30130622	迅捷箭（冷却）	1				12	12	技能纹章
	508	1		30130722	追风箭（冷却）	1				12	12	技能纹章
	508	1		30130822	追踪箭（冷却）	1				12	12	技能纹章
	508	1		30131222	瞄准（冷却）	1				12	12	技能纹章
	508	1		30131422	精确瞄准（冷却）	1				12	12	技能纹章
	508	1		30131422	精确瞄准（冷却）	1				12	12	技能纹章
	508	1		30130021	迅矢连射（伤害）	1				12	12	技能纹章
	508	1		30130921	箭术革命（伤害）	1				12	12	技能纹章
	508	1		30130121	聚能射击（伤害）	1				12	12	技能纹章
	508	1		30130221	飞空连射（伤害）	1				12	12	技能纹章
	508	1		30130321	包围（伤害）	1				12	12	技能纹章
	508	1		30130421	箭雨风暴（伤害）	1				12	12	技能纹章
	508	1		30130521	集中射击（伤害）	1				12	12	技能纹章
	508	1		30130621	迅捷箭（伤害）	1				12	12	技能纹章
	508	1		30130721	追风箭（伤害）	1				12	12	技能纹章
	508	1		30130821	追踪箭（伤害）	1				12	12	技能纹章
	508	1		30131221	瞄准（伤害）	1				12	12	技能纹章
	509	1		30029422	踢射（冷却）	1				2	112	技能纹章
	509	1		30029522	多段射击（冷却）	1				2	112	技能纹章
	509	1		30029421	踢射（伤害）	1				2	112	技能纹章
	509	1		30029521	多段射击（伤害）	1				2	112	技能纹章
	509	1		30130022	迅矢连射（冷却）	1				12	112	技能纹章
	509	1		30130922	箭术革命（冷却）	1				12	112	技能纹章
	509	1		30130122	聚能射击（冷却）	1				12	112	技能纹章
	509	1		30130222	飞空连射（冷却）	1				12	112	技能纹章
	509	1		30130322	包围（冷却）	1				12	112	技能纹章
	509	1		30130422	箭雨风暴（冷却）	1				12	112	技能纹章
	509	1		30130522	集中射击（冷却）	1				12	112	技能纹章
	509	1		30130622	迅捷箭（冷却）	1				12	112	技能纹章
	509	1		30130722	追风箭（冷却）	1				12	112	技能纹章
	509	1		30130822	追踪箭（冷却）	1				12	112	技能纹章
	509	1		30131222	瞄准（冷却）	1				12	112	技能纹章
	509	1		30131422	精确瞄准（冷却）	1				12	112	技能纹章
	509	1		30131422	精确瞄准（冷却）	1				12	112	技能纹章
	509	1		30130021	迅矢连射（伤害）	1				12	112	技能纹章
	509	1		30130921	箭术革命（伤害）	1				12	112	技能纹章
	509	1		30130121	聚能射击（伤害）	1				12	112	技能纹章
	509	1		30130221	飞空连射（伤害）	1				12	112	技能纹章
	509	1		30130321	包围（伤害）	1				12	112	技能纹章
	509	1		30130421	箭雨风暴（伤害）	1				12	112	技能纹章
	509	1		30130521	集中射击（伤害）	1				12	112	技能纹章
	509	1		30130621	迅捷箭（伤害）	1				12	112	技能纹章
	509	1		30130721	追风箭（伤害）	1				12	112	技能纹章
	509	1		30130821	追踪箭（伤害）	1				12	112	技能纹章
	509	1		30131221	瞄准（伤害）	1				12	112	技能纹章
	509	1		31131622	偷袭点（冷却）	1				112	112	技能纹章
	510	1		30029422	踢射（冷却）	1				2	212	技能纹章
	510	1		30029522	多段射击（冷却）	1				2	212	技能纹章
	510	1		30029421	踢射（伤害）	1				2	212	技能纹章
	510	1		30029521	多段射击（伤害）	1				2	212	技能纹章
	510	1		30130022	迅矢连射（冷却）	1				12	212	技能纹章
	510	1		30130922	箭术革命（冷却）	1				12	212	技能纹章
	510	1		30130122	聚能射击（冷却）	1				12	212	技能纹章
	510	1		30130222	飞空连射（冷却）	1				12	212	技能纹章
	510	1		30130322	包围（冷却）	1				12	212	技能纹章
	510	1		30130422	箭雨风暴（冷却）	1				12	212	技能纹章
	510	1		30130522	集中射击（冷却）	1				12	212	技能纹章
	510	1		30130622	迅捷箭（冷却）	1				12	212	技能纹章
	510	1		30130722	追风箭（冷却）	1				12	212	技能纹章
	510	1		30130822	追踪箭（冷却）	1				12	212	技能纹章
	510	1		30131222	瞄准（冷却）	1				12	212	技能纹章
	510	1		30131422	精确瞄准（冷却）	1				12	212	技能纹章
	510	1		30131422	精确瞄准（冷却）	1				12	212	技能纹章
	510	1		30130021	迅矢连射（伤害）	1				12	212	技能纹章
	510	1		30130921	箭术革命（伤害）	1				12	212	技能纹章
	510	1		30130121	聚能射击（伤害）	1				12	212	技能纹章
	510	1		30130221	飞空连射（伤害）	1				12	212	技能纹章
	510	1		30130321	包围（伤害）	1				12	212	技能纹章
	510	1		30130421	箭雨风暴（伤害）	1				12	212	技能纹章
	510	1		30130521	集中射击（伤害）	1				12	212	技能纹章
	510	1		30130621	迅捷箭（伤害）	1				12	212	技能纹章
	510	1		30130721	追风箭（伤害）	1				12	212	技能纹章
	510	1		30130821	追踪箭（伤害）	1				12	212	技能纹章
	510	1		30131221	瞄准（伤害）	1				12	212	技能纹章
	510	1		32132722	爆炸箭矢（冷却）	1				212	212	技能纹章
	510	1		32132721	爆炸箭矢（伤害）	1				212	212	技能纹章
	511	1		30029422	踢射（冷却）	1				2	22	技能纹章
	511	1		30029522	多段射击（冷却）	1				2	22	技能纹章
	511	1		30029421	踢射（伤害）	1				2	22	技能纹章
	511	1		30029521	多段射击（伤害）	1				2	22	技能纹章
	511	1		30233622	螺旋刀刃（冷却）	1				22	22	技能纹章
	511	1		30234422	迷幻新星（冷却）	1				22	22	技能纹章
	511	1		30234122	捆绑射击（冷却）	1				22	22	技能纹章
	511	1		30234222	双飞腿（冷却）	1				22	22	技能纹章
	511	1		30234322	螺旋风暴（冷却）	1				22	22	技能纹章
	511	1		30233722	螺旋踢（冷却）	1				22	22	技能纹章
	511	1		30233822	鹰击长空（冷却）	1				22	22	技能纹章
	511	1		30233922	爆裂踢（冷却）	1				22	22	技能纹章
	511	1		30234022	旋风飞腿（冷却）	1				22	22	技能纹章
	511	1		30234522	箭雨（冷却）	1				22	22	技能纹章
	511	1		30234822	精神爆发（冷却）	1				22	22	技能纹章
	511	1		30234822	?癖ⅲɡ淙矗?	1				22	22	技能纹章
	511	1		30233621	螺旋刀刃（伤害）	1				22	22	技能纹章
	511	1		30234421	迷幻新星（伤害）	1				22	22	技能纹章
	511	1		30234121	捆绑射击（伤害）	1				22	22	技能纹章
	511	1		30234221	双飞腿（伤害）	1				22	22	技能纹章
	511	1		30234321	螺旋风暴（伤害）	1				22	22	技能纹章
	511	1		30233721	螺旋踢（伤害）	1				22	22	技能纹章
	511	1		30233821	鹰击长空（伤害）	1				22	22	技能纹章
	511	1		30233921	爆裂踢（伤害）	1				22	22	技能纹章
	511	1		30234021	旋风飞腿（伤害）	1				22	22	技能纹章
	511	1		30234521	箭雨（伤害）	1				22	22	技能纹章
	512	1		30029422	踢射（冷却）	1				2	122	技能纹章
	512	1		30029522	多段射击（冷却）	1				2	122	技能纹章
	512	1		30029421	踢射（伤害）	1				2	122	技能纹章
	512	1		30029521	多段射击（伤害）	1				2	122	技能纹章
	512	1		30233622	螺旋刀刃（冷却）	1				22	122	技能纹章
	512	1		30234422	迷幻新星（冷却）	1				22	122	技能纹章
	512	1		30234122	捆绑射击（冷却）	1				22	122	技能纹章
	512	1		30234222	双飞腿（冷却）	1				22	122	技能纹章
	512	1		30234322	螺旋风暴（冷却）	1				22	122	技能纹章
	512	1		30233722	螺旋踢（冷却）	1				22	122	技能纹章
	512	1		30233822	鹰击长空（冷却）	1				22	122	技能纹章
	512	1		30233922	爆裂踢（冷却）	1				22	122	技能纹章
	512	1		30234022	旋风飞腿（冷却）	1				22	122	技能纹章
	512	1		30234522	箭雨（冷却）	1				22	122	技能纹章
	512	1		30234822	精神爆发（冷却）	1				22	122	技能纹章
	512	1		30234822	精神爆发（冷却）	1				22	122	技能纹章
	512	1		30233621	螺旋刀刃（伤害）	1				22	122	技能纹章
	512	1		30234421	迷幻新星（伤害）	1				22	122	技能纹章
	512	1		30234121	捆绑射击（伤害）	1				22	122	技能纹章
	512	1		30234221	双飞腿（伤害）	1				22	122	技能纹章
	512	1		30234321	螺旋风暴（伤害）	1				22	122	技能纹章
	512	1		30233721	螺旋踢（伤害）	1				22	122	技能纹章
	512	1		30233821	鹰击长空（伤害）	1				22	122	技能纹章
	512	1		30233921	爆裂踢（伤害）	1				22	122	技能纹章
	512	1		30234021	旋风飞腿（伤害）	1				22	122	技能纹章
	512	1		30234521	箭雨（伤害）	1				22	122	技能纹章
	512	1		31235422	飓风舞（冷却）	1				122	122	技能纹章
	512	1		31235421	飓风舞（伤害）	1				122	122	技能纹章
	513	1		30029422	踢射（冷却）	1				2	222	技能纹章
	513	1		30029522	多段射击（冷却）	1				2	222	技能纹章
	513	1		30029421	踢射（伤害）	1				2	222	技能纹章
	513	1		30029521	多段射击（伤害）	1				2	222	技能纹章
	513	1		30233622	螺旋刀刃（冷却）	1				22	222	技能纹章
	513	1		30234422	迷幻新星（冷却）	1				22	222	技能纹章
	513	1		30234122	捆绑射击（冷却）	1				22	222	技能纹章
	513	1		30234222	双飞腿（冷却）	1				22	222	技能纹章
	513	1		30234322	螺旋风暴（冷却）	1				22	222	技能纹章
	513	1		30233722	螺旋踢（冷却）	1				22	222	技能纹章
	513	1		30233822	鹰击长空（冷却）	1				22	222	技能纹章
	513	1		30233922	爆裂踢（冷却）	1				22	222	技能纹章
	513	1		30234022	旋风飞腿（冷却）	1				22	222	技能纹章
	513	1		30234522	箭雨（冷却）	1				22	222	技能纹章
	513	1		30234822	精神爆发（冷却）	1				22	222	技能纹章
	513	1		30234822	精神爆发（冷却）	1				22	222	技能纹章
	513	1		30233621	螺旋刀刃（伤害）	1				22	222	技能纹章
	513	1		30234421	迷幻新星（伤害）	1				22	222	技能纹章
	513	1		30234121	捆绑射击（伤害）	1				22	222	技能纹章
	513	1		30234221	双飞腿（伤害）	1				22	222	技能纹章
	513	1		30234321	螺旋风暴（伤害）	1				22	222	技能纹章
	513	1		30233721	螺旋踢（伤害）	1				22	222	技能纹章
	513	1		30233821	鹰击长空（伤害）	1				22	222	技能纹章
	513	1		30233921	爆裂踢（伤害）	1				22	222	技能纹章
	513	1		30234021	旋风飞腿（伤害）	1				22	222	技能纹章
	513	1		30234521	箭雨（伤害）	1				22	222	技能纹章
	513	1		32236322	演出时间（冷却）	1				222	222	技能纹章
	513	1		32236022	嗜血狂潮（冷却）	1				222	222	技能纹章
	513	1		32236021	嗜血狂潮（伤害）	1				222	222	技能纹章
	514	1		30048022	能量爆发（冷却）	1				3	3	技能纹章
	514	1		30048122	震荡波（冷却）	1				3	3	技能纹章
	514	1		30048021	能量爆发（伤害）	1				3	3	技能纹章
	514	1		30048121	震荡波（伤害）	1				3	3	技能纹章
	515	1		30048022	能量爆发（冷却）	1				3	13	技能纹章
	515	1		30048122	震荡波（冷却）	1				3	13	技能纹章
	515	1		30048021	能量爆发（伤害）	1				3	13	技能纹章
	515	1		30048121	震荡波（伤害）	1				3	13	技能纹章
	515	1		30148622	火焰风暴（冷却）	1				13	13	技能纹章
	515	1		30149622	暴风雪（冷却）	1				13	13	技能纹章
	515	1		30148722	火球（冷却）	1				13	13	技能纹章
	515	1		30148922	地狱火海（冷却）	1				13	13	技能纹章
	515	1		30149022	火墙（冷却）	1				13	13	技能纹章
	515	1		30149122	火径（冷却）	1				13	13	技能纹章
	515	1		30149222	冰刃（冷却）	1				13	13	技能纹章
	515	1		30149322	霜冻（冷却）	1				13	13	技能纹章
	515	1		30149422	冰刺（冷却）	1				13	13	技能纹章
	515	1		30149522	冰雾（冷却）	1				13	13	技能纹章
	515	1		30149922	火鸟（冷却）	1				13	13	技能纹章
	515	1		30150122	冰盾（冷却）	1				13	13	技能纹章
